tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Fri Feb 24 16:59:10 +0000 2023,3240071989,mcl_bgn,"נהוג לומר לרל""ביסטים סתומים ובורים שמדברים כעת בשם הדמוקרטיה ""אידיוט, אתה לא תזהה דמוקרטיה גם אם היא תבעט לך בראש"". 
הכיף כשמדובר בברקו הוא שזה גם בא עם אילוסטרציה https://t.co/Fh5Mx2ibgo",https://twitter.com/mcl_bgn,Michal Behagen,https://twitter.com/mcl_bgn/status/1629164039656931329,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Sat Feb 25 11:11:26 +0000 2023,27230728,kat_men_do,"דיברתי היום עם יהודיה אוסטרלית. שלחתי אותה אם היא יודעת מה קורה בישראל עכשיו. היא ענתה שלא. סיפרתי לה שהשמאל מפגין ברחובות על קץ הדמוקרטיה. היא הופתעה ושאלה, אבל אם הם מפגינים, זה לא מעיד על דמוקרטיה? צחקתי ועניתי כן. היא אמרה: לא הבנתי ואני עניתי גם אני לא.",https://twitter.com/kat_men_do,Katmendo,https://twitter.com/kat_men_do/status/1629438917933150214,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Sat Feb 25 16:49:11 +0000 2023,1149376303721828352,David_Fohrer,כולם בעד דמוקרטיה,https://twitter.com/David_Fohrer,עו״ד דוד פורר,https://twitter.com/David_Fohrer/status/1629523916463939584,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 10:39:44 +0000 2023,4581516023,naimleee,"המשפט שהכי נחקק אצלי מהראיונות בהונגריה: ""היינו יכולים לשנות את המצב פה אם לאזרחים היה מספיק אכפת. דמוקרטיה זה פחות המוסדות, ויותר האנשים עצמם"". 
יום ראשון במהדורה. יהיה מעניין.
@yosimiz1 https://t.co/4rcK2mJwmu",https://twitter.com/naimleee,לי נעים Lee Naim,https://twitter.com/naimleee/status/1629068555240062978,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 06:16:04 +0000 2023,734179069189881858,TomerCooks,"אחת לשלוש שנים, אלפי חוקרים מתחומי הביולוגיה הניסויית, נוהרים לאילת לכנס גדול שמתקיים כבר 30 שנה. חזרתי ופגשתי פנים רבות של מדענים שטעו בענק והתחמקו משיחות קוביד באלגנטיות (נלחמים על דמוקרטיה עכשיו, אין זמן להיתקע בעבר). ופגשתי גם את המלך שבתמונה. נדיר מדי. 💪🏿🤘🏻🙌🏻 https://t.co/RUJqh7GTBx",https://twitter.com/TomerCooks,Tomer Cooks,https://twitter.com/TomerCooks/status/1629002201308839936,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 10:55:18 +0000 2023,1059789854899355649,kumiiisrael,גל שבקרוב יהפוך לצונאמי. אין דמוקרטיה — אין צה״ל. לא נתגייס. לא נתייצב למילואים. לא נהיה בשר תותחים בשירות הדיקטטורה. לא נסכן את הילדים שלנו לעמוד לדין בהאג. החוזה שלנו עם המדינה הוא על בסיס מגילת העצמאות. משטר שמבצע הפיכה משטרית — מתנקש במגילת העצמאות — מתנקש בחוזה הזה. https://t.co/QhdOAR6CcV,https://twitter.com/kumiiisrael,קומי ישראל 🇮🇱🏳️‍🌈👊,https://twitter.com/kumiiisrael/status/1629072471461707777,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 06:32:22 +0000 2023,3325871227,TomerPersico,"יש שני סוגים של פופוליסטים. נתניהו הוא מהסוג המפסיד.

כשאורבן עלה לשלטון והתחיל במסע להפיכת הונגריה ל""דמוקרטיה לא-ליברלית"" (במילותיו שלו, שכדאי שכל מי שמספר לנו על נפלאות הונגריה יתמודד איתן), מפלגתו זכתה ל-52.7% מהקולות, כלומר למקבילה לכ-65 מנדטים - רק למפלגה שלו &gt;&gt; https://t.co/ONxFLtughg",https://twitter.com/TomerPersico,Tomer Persico,https://twitter.com/TomerPersico/status/1629006303132540928,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 14:11:46 +0000 2023,3240071989,mcl_bgn,"אתם רוצים להגיד לי שנעביר רפורמה משפטית וחוץ מלהרוויח דמוקרטיה, איזון ראוי בין שלוש הרשויות, ובית משפט שישרת את העם ולא את החונטה העריצה, נקבל כבונוס גם בוגרי קרן וקסנר ושאר דיפסטייט מחוץ לצה""ל? וואו! 😍 ענק! הרפורמה הזאת נראית אדירה יותר מרגע לרגע.
רוץ לוין, רוץ. העם אתך ❤️❤️❤️ https://t.co/tTyjZLYQpd",https://twitter.com/mcl_bgn,Michal Behagen,https://twitter.com/mcl_bgn/status/1629121914164678660,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Thu Feb 23 17:43:28 +0000 2023,2201081032,NeumanRoee,"ההפגנות עובדות, עוד לחץ והתקופה החשוכה הזאת תישאר בהיסטוריה ונחזור להיות דמוקרטיה. 
מוצש כולם באים לקפלן, עכשיו זה הזמן https://t.co/6VcEGIuQD0",https://twitter.com/NeumanRoee,Roee Neuman🏳️‍⚧️🇮🇱🏳️‍🌈,https://twitter.com/NeumanRoee/status/1628812802843443201,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Thu Feb 23 11:32:55 +0000 2023,980756063271182336,Duduoppe,"מרואיין כלשהו שתומך ברפורמה צרחות אימה, לא נותן לו לדבר. הימני מעביר תחנה. קרן נויבך. היא מראיינת איזה מומחה שמסביר למה הרפורמה תחריב את מערכת הבריאות. הימני מגיע לעבודה. נכנס למשרד. יש עיתונים על השולחן. הכותרת בידיעות - ""דמוקרטיה תחת מתקפה"". בהארץ מבקשים באופן》",https://twitter.com/Duduoppe,💥🍺David Oppenheim💥🍺,https://twitter.com/Duduoppe/status/1628719548349153280,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
