tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Sat Apr 01 15:21:22 +0000 2023,116146875,haimhz,"מחוץ לבלומפילד, עכשיו. עוד כמה דקות יוצאים לקפלן.
#רקהפועל #דמוקרטיה https://t.co/Pfic6uk4a5",https://twitter.com/haimhz,Haim Har-Zahav,https://twitter.com/haimhz/status/1642185392022536196,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 17:12:50 +0000 2023,2555344724,YShalgi,גם שחר האלוף שלנו נלחם על דמוקרטיה! https://t.co/PHNTliHuaq,https://twitter.com/YShalgi,yael shalgi,https://twitter.com/YShalgi/status/1642213441674022920,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 14:52:08 +0000 2023,2180579797,naamalazimi,"אין לנו דמוקרטיה אחרת - נתראה היום בהפגנות! 
אני אהיה בהוד השרון ופתח תקווה 💪🏽🇮🇱",https://twitter.com/naamalazimi,Naama Lazimi - נעמה לזימי,https://twitter.com/naamalazimi/status/1642178033577598977,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 17:57:50 +0000 2023,1317934500731564033,DayanTalia,"א׳ - הם רוצים להיות חופשיים בארצם.
אני - מה זה להיות חופשיים? ללכת עירומים ברחוב? 
א׳ - לא יודע.
אני סומך על מומחים.

דמוקרטיה!
דמוקרטיה!

#תודעת_עדר https://t.co/cCsTDYqzGK",https://twitter.com/DayanTalia,Talia Dayan 💚,https://twitter.com/DayanTalia/status/1642224766626004996,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 08:12:42 +0000 2023,1163181184786030592,dangoren4,"הם מצהירים בכל הזדמנות שזו רק עצירה קוסמטית של החקיקה עד אחרי החגים ומיד לאחר מכן הם הולכים לחוקק את כל חוקי ההפיכה מה שלא יפריע להם היום בערב להתבכיין על זה שאזרחים יוצאים לרחובות להפגין נגד ההפיכה המשטרית למרות שהם הסכימו לעצור להידברות,שיבכו,יתלוננו,יש פה דמוקרטיה להציל 💪🏻🇮🇱",https://twitter.com/dangoren4,🥃🇮🇱Dan Goren 🇮🇱🥃,https://twitter.com/dangoren4/status/1642077512762023936,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 17:52:50 +0000 2023,2201081032,NeumanRoee,"מסתבר שעם ישראל לא פראייר, מבין את התרמית. לא ירדימו אותנו. אנחנו ברחובות עד שנדע שישראל תשאר דמוקרטיה https://t.co/n7mi06IEAq",https://twitter.com/NeumanRoee,Roee Neuman🏳️‍⚧️🇮🇱🏳️‍🌈,https://twitter.com/NeumanRoee/status/1642223511535071235,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 09:58:46 +0000 2023,1023957129261199361,JbareenYanal,"5/5 האזרחים הערבים הם ילידי המקום הזה והאזרחות נובעת שהבית הזה שלנו כמו שהוא שלכם. הדרישה הבסיסית שלנו היא דמוקרטיה לכולם, שוויון מלא ולא פחות ושאתם אזרחי המדינה היהודים תכירו שיש כאן עם ומיעוט שצריך שנהיה שווים ועליכם החובה לעמוד איתנו בסולידריות נגד האפלייה והגזענות הממסדית.",https://twitter.com/JbareenYanal,Yanal Jabarin | ينال جبارين,https://twitter.com/JbareenYanal/status/1642104205648207872,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 07:21:41 +0000 2023,314838597,ori_goldberg,"היום בקפלן, תגידו מלה על ד״ל מוחמד חאלד אלעוסייבי, אזרח ישראלי שנשאר לדמם למוות על אבני המרצפת לאחר שנורה בקלות על ידי שוטרים. המאבק על הדמוקרטיה מתחיל במוות כזה, מוות ידוע מראש ולמרבה הזעזוע גם ״מובן מאליו״. אסור שמוות כזה יהיה מובן מאליו. כל עוד זה כך, לא תהיה דמוקרטיה לעולם.",https://twitter.com/ori_goldberg,Ori Goldberg,https://twitter.com/ori_goldberg/status/1642064677273305091,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 17:08:24 +0000 2023,1059789854899355649,kumiiisrael,כפר סבא דורשת דמוקרטיה 🇮🇱💙 https://t.co/SMy3pQ8yum,https://twitter.com/kumiiisrael,קומי ישראל 🇮🇱🏳️‍🌈👊,https://twitter.com/kumiiisrael/status/1642212330040700929,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 14:45:23 +0000 2023,937636729917444096,NirACohen77,"צומת הגומא, הגענו להפגין. ניגשה אלינו אישה שהציגה עצמה כ""מארגנת ההפגנה נגד הרפורמה"", היא דרשה שנוריד את השלט כי זה פוגע במחאה. כשסירבנו היא הוציאה סכין וניסתה להוריד את השלט שתלינו, תוך שהיא מסננת ""שייחנקו הפלסטינים, הכיבוש לא מעניין אותנו, העיקר שפה תהיה דמוקרטיה."" https://t.co/KXX7xIwBU9",https://twitter.com/NirACohen77,ניר אבישי כהן - نير أَ. كوهين,https://twitter.com/NirACohen77/status/1642176334842429440,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 11:36:49 +0000 2023,1151573091878727681,YotamBareket,"נכנס לבלומפילד עם כובע של הפועל, מאחורה מדבקה ״בלי זכויות אדם אין דמוקרטיה״. 
תגובת השוטרים: או שאתה נכנס בלי הכובע או שאתה לא נכנס. 
עניתי להם לרגע, עוד שנייה קפצו עליי.
יפה שזכויות אדם נהיו עניין פוליטי, תודה לך ביבי",https://twitter.com/YotamBareket,Yotam Bareket,https://twitter.com/YotamBareket/status/1642128882613596160,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 13:55:42 +0000 2023,915228174480547840,GadiTaub1,"@NeumanRoee אתם מפגינים למען שלטון שופטים שאין לו אח ורע בשום דמוקרטיה. 
מה דמוקרטי בזה?",https://twitter.com/GadiTaub1,Gadi Taub שומר סף,https://twitter.com/GadiTaub1/status/1642163833195175937,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
Sat Apr 01 15:33:37 +0000 2023,116146875,haimhz,"״יריב לוין יא מכביסט״
#רקהפועל #דמוקרטיה https://t.co/oxOlRhr6vB",https://twitter.com/haimhz,Haim Har-Zahav,https://twitter.com/haimhz/status/1642188475834290180,2023-04-20T13:23:13.838Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-04-10%20since%3A2023-04-01&src=typed_query&f=live
